x-axis,1
second,Volt
-5.0000000E-03,+2.5129183121E+00
-4.9998450E-03,+2.5129182786E+00
-4.9996900E-03,+2.4961817770E+00
-4.9995350E-03,+2.4627090079E+00
-4.9993800E-03,+2.4459727071E+00
-4.9992250E-03,+2.4459723724E+00
-4.9990700E-03,+2.4124997038E+00
-4.9989150E-03,+2.3957635034E+00
-4.9987600E-03,+2.3957632356E+00
-4.9986050E-03,+2.3790271021E+00
-4.9984500E-03,+2.3790264327E+00
-4.9982950E-03,+2.3455539315E+00
-4.9981400E-03,+2.3288178984E+00
-4.9979850E-03,+2.3288170281E+00
-4.9978300E-03,+2.2953446273E+00
-4.9976750E-03,+2.2786086947E+00
-4.9975200E-03,+2.2786081591E+00
-4.9973650E-03,+2.2618711554E+00
-4.9972100E-03,+2.2283988884E+00
-4.9970550E-03,+2.2116624537E+00
-4.9969000E-03,+2.1949260190E+00
-4.9967450E-03,+2.1781909901E+00
-4.9965900E-03,+2.1949252156E+00
-4.9964350E-03,+2.1614531161E+00
-4.9962800E-03,+2.1447166814E+00
-4.9961250E-03,+2.1279802466E+00
-4.9959700E-03,+2.1112438119E+00
-4.9958150E-03,+2.0945073772E+00
-4.9956600E-03,+2.0777718797E+00
-4.9955050E-03,+2.0777718797E+00
-4.9953500E-03,+2.0777708755E+00
-4.9951950E-03,+2.0610344408E+00
-4.9950400E-03,+2.0442990772E+00
-4.9948850E-03,+2.0442979726E+00
-4.9947300E-03,+2.0275615379E+00
-4.9945750E-03,+2.0108262748E+00
-4.9944200E-03,+2.0108250697E+00
-4.9942650E-03,+1.9940911120E+00
-4.9941100E-03,+2.0108250028E+00
-4.9939550E-03,+1.9940872626E+00
-4.9938000E-03,+1.9606170710E+00
-4.9936450E-03,+1.9606184434E+00
-4.9934900E-03,+1.9773520664E+00
-4.9933350E-03,+1.9606170710E+00
-4.9931800E-03,+1.9606170710E+00
-4.9930250E-03,+1.9606140585E+00
-4.9928700E-03,+1.9271458083E+00
-4.9927150E-03,+1.9438806698E+00
-4.9925600E-03,+1.9438822765E+00
-4.9924050E-03,+1.9606154308E+00
-4.9922500E-03,+1.9438806698E+00
-4.9920950E-03,+1.9438823769E+00
-4.9919400E-03,+1.9606153304E+00
-4.9917850E-03,+1.9438806698E+00
-4.9916300E-03,+1.9438842848E+00
-4.9914750E-03,+1.9773534723E+00
-4.9913200E-03,+1.9773515978E+00
-4.9911650E-03,+1.9606189790E+00
-4.9910100E-03,+1.9773554137E+00
-4.9908550E-03,+1.9940898735E+00
-4.9907000E-03,+1.9940918819E+00
-4.9905450E-03,+2.0108262748E+00
-4.9903900E-03,+2.0108262748E+00
-4.9902350E-03,+2.0108304923E+00
-4.9900800E-03,+2.0442969350E+00
-4.9899250E-03,+2.0275670275E+00
-4.9897700E-03,+2.0610332693E+00
-4.9896150E-03,+2.0442990772E+00
-4.9894600E-03,+2.0443036295E+00
-4.9893050E-03,+2.0777672605E+00
-4.9891500E-03,+2.0443061065E+00
-4.9889950E-03,+2.0945059044E+00
-4.9888400E-03,+2.0777766998E+00
-4.9886850E-03,+2.1112471257E+00
-4.9885300E-03,+2.1279810835E+00
-4.9883750E-03,+2.1279861044E+00
-4.9882200E-03,+2.1614538860E+00
-4.9880650E-03,+2.1614538860E+00
-4.9879100E-03,+2.1614591077E+00
-4.9877550E-03,+2.1949266884E+00
-4.9876000E-03,+2.1949293663E+00
-4.9874450E-03,+2.2116658010E+00
-4.9872900E-03,+2.2284022357E+00
-4.9871350E-03,+2.2451386704E+00
-4.9869800E-03,+2.2618751051E+00
-4.9868250E-03,+2.2786086947E+00
-4.9866700E-03,+2.2786144520E+00
-4.9865150E-03,+2.3120844093E+00
-4.9863600E-03,+2.3288237896E+00
-4.9862050E-03,+2.3622877218E+00
-4.9860500E-03,+2.3455573122E+00
-4.9858950E-03,+2.3622967930E+00
-4.9857400E-03,+2.3957635034E+00
-4.9855850E-03,+2.3957666164E+00
-4.9854300E-03,+2.4125061975E+00
-4.9852750E-03,+2.4459727071E+00
-4.9851200E-03,+2.4459759205E+00
-4.9849650E-03,+2.4627091084E+00
-4.9848100E-03,+2.4627156690E+00
-4.9846550E-03,+2.4961785970E+00
-4.9845000E-03,+2.4794488569E+00
-4.9843450E-03,+2.4961886724E+00
-4.9841900E-03,+2.5296581276E+00
-4.9840350E-03,+2.5463945623E+00
-4.9838800E-03,+2.5631275158E+00
-4.9837250E-03,+2.5631310305E+00
-4.9835700E-03,+2.5798674652E+00
-4.9834150E-03,+2.5966003183E+00
-4.9832600E-03,+2.5966003183E+00
-4.9831050E-03,+2.5966076154E+00
-4.9829500E-03,+2.6300731208E+00
-4.9827950E-03,+2.6300768363E+00
-4.9826400E-03,+2.6468095221E+00
-4.9824850E-03,+2.6468133045E+00
-4.9823300E-03,+2.6635459233E+00
-4.9821750E-03,+2.6635536221E+00
-4.9820200E-03,+2.6970226086E+00
-4.9818650E-03,+2.7137551270E+00
-4.9817100E-03,+2.7137551270E+00
-4.9815550E-03,+2.7137551270E+00
-4.9814000E-03,+2.7137591438E+00
-4.9812450E-03,+2.7304996287E+00
-4.9810900E-03,+2.7639561634E+00
-4.9809350E-03,+2.7304956454E+00
-4.9807800E-03,+2.7472279295E+00
-4.9806250E-03,+2.7472237454E+00
-4.9804700E-03,+2.7304957459E+00
-4.9803150E-03,+2.7472279295E+00
-4.9801600E-03,+2.7472279295E+00
-4.9800050E-03,+2.7472322475E+00
-4.9798500E-03,+2.7639599793E+00
-4.9796950E-03,+2.7472279295E+00
-4.9795400E-03,+2.7472279295E+00
-4.9793850E-03,+2.7472279295E+00
-4.9792300E-03,+2.7472234442E+00
-4.9790750E-03,+2.7304960471E+00
-4.9789200E-03,+2.7472279295E+00
-4.9787650E-03,+2.7472187580E+00
-4.9786100E-03,+2.7137551270E+00
-4.9784550E-03,+2.7137551270E+00
-4.9783000E-03,+2.7137504408E+00
-4.9781450E-03,+2.6970187258E+00
-4.9779900E-03,+2.6970139727E+00
-4.9778350E-03,+2.6802823246E+00
-4.9776800E-03,+2.6802823246E+00
-4.9775250E-03,+2.6802726174E+00
-4.9773700E-03,+2.6468095221E+00
-4.9772150E-03,+2.6468046016E+00
-4.9770600E-03,+2.6300780748E+00
-4.9769050E-03,+2.6467995472E+00
-4.9767500E-03,+2.6133316986E+00
-4.9765950E-03,+2.5966003183E+00
-4.9764400E-03,+2.5966003183E+00
-4.9762850E-03,+2.5965900756E+00
