x-axis,1
second,Volt
-5.0000000E-03,+2.1279810835E+00
-4.9998450E-03,+2.1279810835E+00
-4.9996900E-03,+2.1279810835E+00
-4.9995350E-03,+2.1279811839E+00
-4.9993800E-03,+2.1447174847E+00
-4.9992250E-03,+2.1447178194E+00
-4.9990700E-03,+2.1781902872E+00
-4.9989150E-03,+2.1781905215E+00
-4.9987600E-03,+2.1949264207E+00
-4.9986050E-03,+2.1781908897E+00
-4.9984500E-03,+2.2116630897E+00
-4.9982950E-03,+2.2116634579E+00
-4.9981400E-03,+2.2283990893E+00
-4.9979850E-03,+2.2116643951E+00
-4.9978300E-03,+2.2618708876E+00
-4.9976750E-03,+2.2116640939E+00
-4.9975200E-03,+2.2451364277E+00
-4.9973650E-03,+2.2618728625E+00
-4.9972100E-03,+2.2786086947E+00
-4.9970550E-03,+2.2786099666E+00
-4.9969000E-03,+2.3120814972E+00
-4.9967450E-03,+2.3120822001E+00
-4.9965900E-03,+2.3288186348E+00
-4.9964350E-03,+2.3455542997E+00
-4.9962800E-03,+2.3455551030E+00
-4.9961250E-03,+2.3622923745E+00
-4.9959700E-03,+2.3957643737E+00
-4.9958150E-03,+2.4124999046E+00
-4.9956600E-03,+2.4125008419E+00
-4.9955050E-03,+2.4292372766E+00
-4.9953500E-03,+2.4459717029E+00
-4.9951950E-03,+2.4292383812E+00
-4.9950400E-03,+2.4627101795E+00
-4.9948850E-03,+2.4794477188E+00
-4.9947300E-03,+2.5129171740E+00
-4.9945750E-03,+2.4961842540E+00
-4.9944200E-03,+2.5296559184E+00
-4.9942650E-03,+2.5463911146E+00
-4.9941100E-03,+2.5463898426E+00
-4.9939550E-03,+2.5296560188E+00
-4.9938000E-03,+2.5463924535E+00
-4.9936450E-03,+2.5631302606E+00
-4.9934900E-03,+2.5965989125E+00
-4.9933350E-03,+2.5798653564E+00
-4.9931800E-03,+2.5966003183E+00
-4.9930250E-03,+2.5966033309E+00
-4.9928700E-03,+2.6300700413E+00
-4.9927150E-03,+2.5966034648E+00
-4.9925600E-03,+2.6300747275E+00
-4.9924050E-03,+2.6468095221E+00
-4.9922500E-03,+2.6468111957E+00
-4.9920950E-03,+2.6635442162E+00
-4.9919400E-03,+2.6468095221E+00
-4.9917850E-03,+2.6468130702E+00
-4.9916300E-03,+2.6802805170E+00
-4.9914750E-03,+2.6635477643E+00
-4.9913200E-03,+2.6802841990E+00
-4.9911650E-03,+2.6970187258E+00
-4.9910100E-03,+2.6970187258E+00
-4.9908550E-03,+2.6970187258E+00
-4.9907000E-03,+2.6970187258E+00
-4.9905450E-03,+2.6970166840E+00
-4.9903900E-03,+2.6802823246E+00
-4.9902350E-03,+2.6802823246E+00
-4.9900800E-03,+2.6802844668E+00
-4.9899250E-03,+2.6970165501E+00
-4.9897700E-03,+2.6802823246E+00
-4.9896150E-03,+2.6802823246E+00
-4.9894600E-03,+2.6802823246E+00
-4.9893050E-03,+2.6802823246E+00
-4.9891500E-03,+2.6802846677E+00
-4.9889950E-03,+2.6970139727E+00
-4.9888400E-03,+2.6635435133E+00
-4.9886850E-03,+2.6468095221E+00
-4.9885300E-03,+2.6468095221E+00
-4.9883750E-03,+2.6468120325E+00
-4.9882200E-03,+2.6635408354E+00
-4.9880650E-03,+2.6300756982E+00
-4.9879100E-03,+2.6468069112E+00
-4.9877550E-03,+2.6300704765E+00
-4.9876000E-03,+2.6133340417E+00
-4.9874450E-03,+2.5965976070E+00
-4.9872900E-03,+2.5798611723E+00
-4.9871350E-03,+2.5631302941E+00
-4.9869800E-03,+2.5798639171E+00
-4.9868250E-03,+2.5798610719E+00
-4.9866700E-03,+2.5631246372E+00
-4.9865150E-03,+2.5463852903E+00
-4.9863600E-03,+2.5129153665E+00
-4.9862050E-03,+2.4961819109E+00
-4.9860500E-03,+2.4961819109E+00
-4.9858950E-03,+2.4961788648E+00
-4.9857400E-03,+2.4794424301E+00
-4.9855850E-03,+2.4627091084E+00
-4.9854300E-03,+2.4627059619E+00
-4.9852750E-03,+2.4459663473E+00
-4.9851200E-03,+2.4125031180E+00
-4.9849650E-03,+2.4292330590E+00
-4.9848100E-03,+2.4124933440E+00
-4.9846550E-03,+2.3790271021E+00
-4.9845000E-03,+2.3790237549E+00
-4.9843450E-03,+2.3622907009E+00
-4.9841900E-03,+2.3622872867E+00
-4.9840350E-03,+2.3455508520E+00
-4.9838800E-03,+2.3288144172E+00
-4.9837250E-03,+2.3120814972E+00
-4.9835700E-03,+2.3120708528E+00
-4.9834150E-03,+2.2618722934E+00
-4.9832600E-03,+2.2618650633E+00
-4.9831050E-03,+2.2284031395E+00
-4.9829500E-03,+2.2451285282E+00
-4.9827950E-03,+2.2116593742E+00
-4.9826400E-03,+2.1949266884E+00
-4.9824850E-03,+2.1949266884E+00
-4.9823300E-03,+2.1949228725E+00
-4.9821750E-03,+2.1781864378E+00
-4.9820200E-03,+2.1614538860E+00
-4.9818650E-03,+2.1614421370E+00
-4.9817100E-03,+2.1112486320E+00
-4.9815550E-03,+2.1279731169E+00
-4.9814000E-03,+2.0945122977E+00
-4.9812450E-03,+2.1112446822E+00
-4.9810900E-03,+2.1112405985E+00
-4.9809350E-03,+2.0945041638E+00
-4.9807800E-03,+2.0777718797E+00
-4.9806250E-03,+2.0777718797E+00
-4.9804700E-03,+2.0777634446E+00
-4.9803150E-03,+2.0442990772E+00
-4.9801600E-03,+2.0442947927E+00
-4.9800050E-03,+2.0275583580E+00
-4.9798500E-03,+2.0108349777E+00
-4.9796950E-03,+2.0442859224E+00
-4.9795400E-03,+1.9940942919E+00
-4.9793850E-03,+2.0108262748E+00
-4.9792300E-03,+2.0108217894E+00
-4.9790750E-03,+1.9940898735E+00
-4.9789200E-03,+1.9940853212E+00
-4.9787650E-03,+1.9773580580E+00
-4.9786100E-03,+1.9940898735E+00
-4.9784550E-03,+1.9940852208E+00
-4.9783000E-03,+1.9773534723E+00
-4.9781450E-03,+1.9773534723E+00
-4.9779900E-03,+1.9773534723E+00
-4.9778350E-03,+1.9773582589E+00
-4.9776800E-03,+1.9940850534E+00
-4.9775250E-03,+1.9773583258E+00
-4.9773700E-03,+1.9940898735E+00
-4.9772150E-03,+1.9940898735E+00
-4.9770600E-03,+1.9940948275E+00
-4.9769050E-03,+2.0108312622E+00
-4.9767500E-03,+2.0275576551E+00
-4.9765950E-03,+2.0108313291E+00
-4.9764400E-03,+2.0275677639E+00
-4.9762850E-03,+2.0442888346E+00
