x-axis,1
second,Volt
-97.200000E-03,
-97.196900E-03,
-97.193800E-03,
-97.190700E-03,
-97.187600E-03,+2.278608695E+00
-97.184500E-03,+2.278608695E+00
-97.181400E-03,+2.311002005E+00
-97.178300E-03,+2.312081497E+00
-97.175200E-03,+2.344474813E+00
-97.172100E-03,+2.345554300E+00
-97.169000E-03,+2.329357639E+00
-97.165900E-03,+2.312621236E+00
-97.162800E-03,+2.312081497E+00
-97.159700E-03,+2.279688167E+00
-97.156600E-03,+2.294805361E+00
-97.153500E-03,+2.327738432E+00
-97.150400E-03,+2.328817898E+00
-97.147300E-03,+2.345014569E+00
-97.144200E-03,+2.345554300E+00
-97.141100E-03,+2.313160953E+00
-97.138000E-03,+2.295884822E+00
-97.134900E-03,+2.295345096E+00
-97.131800E-03,+2.311541774E+00
-97.128700E-03,+2.344474856E+00
-97.125600E-03,+2.345554300E+00
-97.122500E-03,+2.329357618E+00
-97.119400E-03,+2.312621215E+00
-97.116300E-03,+2.295884812E+00
-97.113200E-03,+2.279148410E+00
-97.110100E-03,+2.311002070E+00
-97.107000E-03,+2.344474875E+00
-97.103900E-03,+2.345554300E+00
-97.100800E-03,+2.345554300E+00
-97.097700E-03,+2.361750993E+00
-97.094600E-03,+2.346094006E+00
-97.091500E-03,+2.264570819E+00
-97.088400E-03,+2.278068991E+00
-97.085300E-03,+2.294805394E+00
-97.082200E-03,+2.311541796E+00
-97.079100E-03,+2.344474901E+00
-97.076000E-03,+2.345554300E+00
-97.072900E-03,+2.329357595E+00
-97.069800E-03,+2.312621192E+00
-97.066700E-03,+2.279688082E+00
-97.063600E-03,+2.278608695E+00
-97.060500E-03,+2.311002115E+00
-97.057400E-03,+2.312081497E+00
-97.054300E-03,+2.360671637E+00
-97.051200E-03,+2.362290701E+00
-97.048100E-03,+2.346093985E+00
-97.045000E-03,+2.345554300E+00
-97.041900E-03,+2.296964143E+00
-97.038800E-03,+2.279148376E+00
-97.035700E-03,+2.294805416E+00
-97.032600E-03,+2.295345096E+00
-97.029500E-03,+2.360131994E+00
-97.026400E-03,+2.362290701E+00
-97.023300E-03,+2.329897246E+00
-97.020200E-03,+2.312621170E+00
-97.017100E-03,+2.295884767E+00
-97.014000E-03,+2.246754901E+00
-97.010900E-03,+2.293726091E+00
-97.007800E-03,+2.343935299E+00
-97.004700E-03,+2.361751036E+00
-97.001600E-03,+2.362290701E+00
-96.998500E-03,+2.346093962E+00
-96.995400E-03,+2.280767339E+00
-96.992300E-03,+2.278608695E+00
-96.989200E-03,+2.262411952E+00
-96.986100E-03,+2.294265782E+00
-96.983000E-03,+2.311541842E+00
-96.979900E-03,+2.376868486E+00
-96.976800E-03,+2.362830354E+00
-96.973700E-03,+2.378487451E+00
-96.970600E-03,+2.298043345E+00
-96.967500E-03,+2.279148343E+00
-96.964400E-03,+2.278608695E+00
-96.961300E-03,+2.278608695E+00
-96.958200E-03,+2.327198966E+00
-96.955100E-03,+2.361211416E+00
-96.952000E-03,+2.378487461E+00
-96.948899E-03,+2.330436818E+00
-96.945799E-03,+2.280227610E+00
-96.942699E-03,+2.278608695E+00
-96.939599E-03,+2.262411929E+00
-96.936499E-03,+2.294265828E+00
-96.933399E-03,+2.360132170E+00
-96.930299E-03,+2.394684241E+00
-96.927199E-03,+2.363369961E+00
-96.924099E-03,+2.329897155E+00
-96.920999E-03,+2.296424350E+00
-96.917899E-03,+2.262951545E+00
-96.914799E-03,+2.245675516E+00
-96.911699E-03,+2.261332671E+00
-96.908599E-03,+2.359052972E+00
-96.905499E-03,+2.394684263E+00
-96.902399E-03,+2.379566721E+00
-96.899299E-03,+2.362830318E+00
-96.896199E-03,+2.329897130E+00
-96.893099E-03,+2.247833964E+00
-96.889999E-03,+2.277529469E+00
-96.886899E-03,+2.262411905E+00
-96.883799E-03,+2.342856249E+00
-96.880699E-03,+2.377947885E+00
-96.877599E-03,+2.379027102E+00
-96.874499E-03,+2.330436716E+00
-96.871399E-03,+2.280227508E+00
-96.868299E-03,+2.262411896E+00
-96.865199E-03,+2.278069093E+00
-96.862099E-03,+2.294805496E+00
-96.858999E-03,+2.343935503E+00
-96.855899E-03,+2.394144711E+00
-96.852799E-03,+2.363369893E+00
-96.849699E-03,+2.346093894E+00
-96.846599E-03,+2.296963875E+00
-96.843499E-03,+2.279148286E+00
-96.840399E-03,+2.278608695E+00
-96.837299E-03,+2.262411882E+00
-96.834199E-03,+2.359053176E+00
-96.831099E-03,+2.378487516E+00
-96.827999E-03,+2.362830285E+00
-96.824899E-03,+2.329897065E+00
-96.821799E-03,+2.280227440E+00
-96.818699E-03,+2.246215053E+00
-96.815599E-03,+2.293726359E+00
-96.812499E-03,+2.295345096E+00
-96.809399E-03,+2.360132397E+00
-96.806299E-03,+2.378487527E+00
-96.803199E-03,+2.362830274E+00
-96.800099E-03,+2.329897042E+00
-96.796999E-03,+2.296424237E+00
-96.793899E-03,+2.262951431E+00
-96.790799E-03,+2.278069127E+00
-96.787699E-03,+2.327199200E+00
-96.784599E-03,+2.361211571E+00
-96.781499E-03,+2.394684377E+00
-96.778399E-03,+2.379566664E+00
-96.775299E-03,+2.298042898E+00
-96.772199E-03,+2.279148254E+00
-96.769099E-03,+2.246215007E+00
-96.765999E-03,+2.261332737E+00
-96.762899E-03,+2.326659679E+00
-96.759799E-03,+2.361211594E+00
-96.756699E-03,+2.378487550E+00
-96.753599E-03,+2.379027102E+00
-96.750499E-03,+2.346633398E+00
-96.747399E-03,+2.280766886E+00
-96.744299E-03,+2.262411840E+00
-96.741199E-03,+2.245675437E+00
-96.738099E-03,+2.342317039E+00
-96.734999E-03,+2.361751159E+00
-96.731899E-03,+2.378487561E+00
-96.728799E-03,+2.346633378E+00
-96.725699E-03,+2.345554300E+00
-96.722599E-03,+2.264569975E+00
-96.719499E-03,+2.261872293E+00
-96.716399E-03,+2.310462896E+00
-96.713299E-03,+2.344475235E+00
-96.710199E-03,+2.361751170E+00
-96.707099E-03,+2.378487573E+00
-96.703999E-03,+2.346633355E+00
-96.700899E-03,+2.296963675E+00
-96.697799E-03,+2.262951344E+00
-96.694699E-03,+2.261872293E+00
-96.691599E-03,+2.278069172E+00
-96.688499E-03,+2.343396216E+00
-96.685399E-03,+2.361751182E+00
-96.682299E-03,+2.362290701E+00
-96.679199E-03,+2.346093816E+00
-96.676099E-03,+2.296963641E+00
-96.672999E-03,+2.279148208E+00
-96.669899E-03,+2.262411806E+00
